Year,FIPS County Code,County Name,DHS Service Area,Judicial District,Abuse Type,Occurences,County Primary Point,US Counties,Iowa Watersheds (HUC 10),Iowa Watershed Sub-Basins (HUC 08),Iowa ZIP Code Tabulation Areas
2010,19031,Cedar,3-Eastern,7-Seventh JD,Physical Abuse,15,"(41.7723207, -91.1324125)",180,17,19,721
2012,19173,Taylor,1-Western,5-FifthJD,Denial of Critical Care (Neglect),16,"(40.7374324, -94.6964148)",1884,486,50,701
2007,19161,Sac,5-Council Bluffs,2-Second JD,Sexual Abuse,4,"(42.3862604, -95.1053946)",1880,324,27,97
2008,19107,Keokuk,7-Cedar Rapids,8-Eigth JD,Sexual Abuse,2,"(41.336465, -92.1786426)",1793,139,12,334
2010,19123,Mahaska,4-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),2,"(41.3352035, -92.6409094)",290,133,11,914
2004,19139,Muscatine,8-Davenport,7-Seventh JD,Denial of Critical Care (Neglect),315,"(41.4839221, -91.1127562)",1835,17,19,445
2012,19179,Wapello,4-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),6,"(41.0305845, -92.4094499)",301,363,30,799
2010,19179,Wapello,4-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),6,"(41.0305845, -92.4094499)",301,363,30,799
2004,19197,Wright,4-Ames,2-Second JD,Physical Abuse,8,"(42.7331189, -93.7351465)",304,320,26,626
2005,19053,Decatur,6-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),77,"(40.7376827, -93.7862815)",1777,508,52,763
2006,19197,Wright,4-Ames,2-Second JD,Cohabitation w/ a Registered Sex Offender,1,"(42.7331189, -93.7351465)",304,320,26,626
2011,19061,Dubuque,3-Eastern,1-First JD,Presence of Illegal Drugs in Child's System (PID),81,"(42.468832, -90.8824564)",1780,49,5,868
2005,19063,Emmet,1-Sioux City,3-Third JD,Exposure to Manufacturing of Meth,4,"(43.3780225, -94.6784803)",277,298,23,659
2010,19105,Jones,4-Cedar Rapids,6-SixthJD,Physical Abuse,6,"(42.1212397, -91.1314352)",286,74,7,333
2008,19039,Clarke,6-Des Moines,5-FifthJD,Sexual Abuse,1,"(41.0290323, -93.7851579)",182,349,29,133
2010,19067,Floyd,2-Northern,2-Second JD,Physical Abuse,19,"(43.0599208, -92.7890033)",1781,202,15,27
2006,19153,Polk,6-Des Moines,5-FifthJD,Other,1,"(41.6855048, -93.5735335)",1878,342,29,503
2011,19019,Buchanan,2-Northern,1-First JD,Presence of Illegal Drugs in Child's System (PID),2,"(42.4707777, -91.8378392)",1369,95,8,270
2012,19161,Sac,1-Western,2-Second JD,Presence of Illegal Drugs in Child's System (PID),4,"(42.3862604, -95.1053946)",1880,324,27,97
2005,19071,Fremont,5-Council Bluffs,4-FourthJD,Denial of Critical Care (Neglect),31,"(40.7455892, -95.6046765)",1782,257,43,422
2011,19179,Wapello,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),334,"(41.0305845, -92.4094499)",301,363,30,799
2010,19087,Henry,3-Eastern,8-Eigth JD,Sexual Abuse,12,"(40.9879383, -91.5445241)",282,152,13,315
2011,19109,Kossuth,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),3,"(43.20413, -94.2067199)",1794,163,24,335
2004,19063,Emmet,1-Sioux City,3-Third JD,Denial of Critical Care (Neglect),62,"(43.3780225, -94.6784803)",277,298,23,659
2005,19021,Buena Vista,1-Sioux City,3-Third JD,Denial of Critical Care (Neglect),35,"(42.7354936, -95.151149)",178,323,27,15
2010,19151,Pocahontas,2-Northern,2-Second JD,Sexual Abuse,1,"(42.7341351, -94.6787466)",295,169,25,352
2004,19019,Buchanan,3-Dubuque,1-First JD,Sexual Abuse,4,"(42.4707777, -91.8378392)",1369,95,8,270
2009,19019,Buchanan,3-Dubuque,1-First JD,Mental Injury,1,"(42.4707777, -91.8378392)",1369,95,8,270
2005,19181,Warren,6-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),1,"(41.3343735, -93.5613594)",1886,353,29,800
2009,19167,Sioux,1-Sioux City,3-Third JD,Allows Access by Registered Sex Offender,4,"(43.0826174, -96.1778827)",1882,199,33,927
2011,19123,Mahaska,4-Cedar Rapids,8-Eigth JD,Allows Access by Registered Sex Offender,4,"(41.3352035, -92.6409094)",290,133,11,914
2012,19057,Des Moines,3-Eastern,8-Eigth JD,Physical Abuse,18,"(40.9231829, -91.1814707)",1778,115,10,411
2005,19175,Union,6-Des Moines,5-FifthJD,Mental Injury,1,"(41.0277304, -94.2423792)",300,502,52,702
2011,19077,Guthrie,1-Western,5-FifthJD,Sexual Abuse,7,"(41.6837548, -94.501055)",1784,336,28,310
2006,19139,Muscatine,8-Davenport,7-Seventh JD,Sexual Abuse,7,"(41.4839221, -91.1127562)",1835,17,19,445
2006,19033,Cerro Gordo,2-Waterloo,2-Second JD,Sexual Abuse,9,"(43.0815577, -93.2608184)",1373,207,16,647
2007,19111,Lee,8-Davenport,8-Eigth JD,Cohabitation w/ a Registered Sex Offender,5,"(40.6419764, -91.479264)",1827,119,10,110
2010,19095,Iowa,4-Cedar Rapids,6-SixthJD,Physical Abuse,5,"(41.6863229, -92.065524)",284,23,22,178
2010,19099,Jasper,4-Cedar Rapids,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),4,"(41.6860394, -93.053765)",1791,132,11,903
2011,19025,Calhoun,2-Northern,2-Second JD,Denial of Critical Care (Neglect),27,"(42.3851848, -94.6404136)",1371,326,27,121
2008,19065,Fayette,3-Dubuque,1-First JD,Mental Injury,4,"(42.8625919, -91.8443207)",278,54,6,887
2009,19099,Jasper,4-Ames,5-FifthJD,Physical Abuse,22,"(41.6860394, -93.053765)",1791,132,11,903
2011,19075,Grundy,2-Northern,1-First JD,Presence of Illegal Drugs in Child's System (PID),2,"(42.4018651, -92.7914177)",280,239,18,49
2005,19169,Story,4-Ames,2-Second JD,Denial of Critical Care (Neglect),227,"(42.0362415, -93.4650448)",299,126,11,230
2010,19045,Clinton,3-Eastern,7-Seventh JD,Presence of Illegal Drugs in Child's System (PID),24,"(41.8980358, -90.5319724)",1745,103,9,841
2007,19019,Buchanan,3-Dubuque,1-First JD,Physical Abuse,9,"(42.4707777, -91.8378392)",1369,95,8,270
2008,19101,Jefferson,7-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),1,"(41.0317596, -91.9488774)",285,147,13,326
2011,19123,Mahaska,4-Cedar Rapids,8-Eigth JD,Exposure to Manufacturing of Meth,2,"(41.3352035, -92.6409094)",290,133,11,914
2010,19117,Lucas,5-Des Moines,5-FifthJD,Exposure to Manufacturing of Meth,6,"(41.0293738, -93.3277207)",288,354,29,446
2004,19113,Linn,7-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),714,"(42.0789478, -91.5989646)",287,265,19,443
2005,19007,Appanoose,7-Cedar Rapids,8-Eigth JD,Sexual Abuse,7,"(40.7431635, -92.8686104)",175,534,54,210
2004,19105,Jones,7-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),36,"(42.1212397, -91.1314352)",286,74,7,333
2011,19159,Ringgold,5-Des Moines,5-FifthJD,Physical Abuse,3,"(40.7352023, -94.2439719)",297,452,51,843
2011,19139,Muscatine,3-Eastern,7-Seventh JD,Physical Abuse,39,"(41.4839221, -91.1127562)",1835,17,19,445
2012,19173,Taylor,1-Western,5-FifthJD,Sexual Abuse,1,"(40.7374324, -94.6964148)",1884,486,50,701
2008,19019,Buchanan,3-Dubuque,1-First JD,Mental Injury,3,"(42.4707777, -91.8378392)",1369,95,8,270
2012,19011,Benton,4-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),80,"(42.0801864, -92.0656912)",1367,248,18,804
2011,19013,Black Hawk,2-Northern,1-First JD,Physical Abuse,76,"(42.4700957, -92.3088197)",176,246,18,718
2012,19025,Calhoun,2-Northern,2-Second JD,Physical Abuse,6,"(42.3851848, -94.6404136)",1371,326,27,121
2011,19149,Plymouth,1-Western,3-Third JD,Denial of Critical Care (Neglect),94,"(42.7378346, -96.2140431)",1838,417,36,476
2009,19109,Kossuth,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),1,"(43.20413, -94.2067199)",1794,163,24,335
2005,19079,Hamilton,4-Ames,2-Second JD,Exposure to Manufacturing of Meth,2,"(42.3837722, -93.7068085)",281,122,11,782
2009,19183,Washington,7-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),4,"(41.335591, -91.7178676)",302,140,13,614
2008,19057,Des Moines,8-Davenport,8-Eigth JD,Exposure to Manufacturing of Meth,2,"(40.9231829, -91.1814707)",1778,115,10,411
2011,19151,Pocahontas,2-Northern,2-Second JD,Denial of Critical Care (Neglect),39,"(42.7341351, -94.6787466)",295,169,25,352
2006,19171,Tama,4-Ames,6-SixthJD,Sexual Abuse,5,"(42.0798117, -92.5325425)",1883,281,21,700
2007,19125,Marion,6-Des Moines,5-FifthJD,Sexual Abuse,13,"(41.3344515, -93.0994367)",1830,355,29,916
2004,,Missing,,,Physical Abuse,3,,,,,
2009,19059,Dickinson,1-Sioux City,3-Third JD,Physical Abuse,8,"(43.3779848, -95.1508301)",1779,419,37,660
2006,19073,Greene,5-Council Bluffs,2-Second JD,Presence of Illegal Drugs in Child's System (PID),2,"(42.0362394, -94.3968356)",1783,180,27,780
2012,19091,Humboldt,2-Northern,2-Second JD,Physical Abuse,1,"(42.7764686, -94.2071868)",283,305,23,318
2009,19119,Lyon,1-Sioux City,3-Third JD,Allows Access by Registered Sex Offender,1,"(43.380497, -96.2102924)",1829,209,34,81
2011,19197,Wright,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),10,"(42.7331189, -93.7351465)",304,320,26,626
2011,19123,Mahaska,4-Cedar Rapids,8-Eigth JD,Physical Abuse,13,"(41.3352035, -92.6409094)",290,133,11,914
2008,19137,Montgomery,5-Council Bluffs,4-FourthJD,Physical Abuse,8,"(41.03014, -95.1563758)",1834,462,46,141
2012,19013,Black Hawk,2-Northern,1-First JD,Exposure to Manufacturing of Meth,5,"(42.4700957, -92.3088197)",176,246,18,718
2007,19039,Clarke,6-Des Moines,5-FifthJD,Physical Abuse,7,"(41.0290323, -93.7851579)",182,349,29,133
2008,19113,Linn,7-Cedar Rapids,6-SixthJD,Sexual Abuse,44,"(42.0789478, -91.5989646)",287,265,19,443
2010,19189,Winnebago,2-Northern,2-Second JD,Denial of Critical Care (Neglect),65,"(43.3775678, -93.7341955)",1889,205,16,616
2004,19045,Clinton,3-Dubuque,7-Seventh JD,Exposure to Manufacturing of Meth,3,"(41.8980358, -90.5319724)",1745,103,9,841
2010,19073,Greene,1-Western,2-Second JD,Physical Abuse,5,"(42.0362394, -94.3968356)",1783,180,27,780
2010,19179,Wapello,4-Cedar Rapids,8-Eigth JD,Allows Access by Registered Sex Offender,5,"(41.0305845, -92.4094499)",301,363,30,799
2006,19113,Linn,7-Cedar Rapids,6-SixthJD,Sexual Abuse,70,"(42.0789478, -91.5989646)",287,265,19,443
2008,19079,Hamilton,4-Ames,2-Second JD,Denial of Critical Care (Neglect),45,"(42.3837722, -93.7068085)",281,122,11,782
2004,19161,Sac,5-Council Bluffs,2-Second JD,Denial of Critical Care (Neglect),20,"(42.3862604, -95.1053946)",1880,324,27,97
2005,19047,Crawford,5-Council Bluffs,3-Third JD,Exposure to Manufacturing of Meth,1,"(42.0372125, -95.3819678)",275,241,41,536
2006,19009,Audubon,5-Council Bluffs,4-FourthJD,Sexual Abuse,2,"(41.6845893, -94.9058222)",1366,259,44,498
2007,19147,Palo Alto,1-Sioux City,3-Third JD,Denial of Critical Care (Neglect),81,"(43.0820643, -94.6781371)",294,304,23,348
2005,19041,Clay,1-Sioux City,3-Third JD,Denial of Critical Care (Neglect),155,"(43.0825804, -95.1509194)",273,220,37,743
2010,19103,Johnson,4-Cedar Rapids,6-SixthJD,Mental Injury,2,"(41.6715511, -91.5880849)",1792,287,22,268
2010,19017,Bremer,2-Northern,2-Second JD,Denial of Critical Care (Neglect),83,"(42.7745873, -92.3180548)",177,91,8,6
2007,19081,Hancock,2-Waterloo,2-Second JD,Physical Abuse,6,"(43.0818861, -93.7342723)",1785,18,20,897
2004,19039,Clarke,6-Des Moines,5-FifthJD,Sexual Abuse,2,"(41.0290323, -93.7851579)",182,349,29,133
2008,19069,Franklin,2-Waterloo,2-Second JD,Denial of Critical Care (Neglect),70,"(42.7325458, -93.262473)",279,225,17,775
2005,19013,Black Hawk,2-Waterloo,1-First JD,Sexual Abuse,31,"(42.4700957, -92.3088197)",176,246,18,718
2004,19093,Ida,1-Sioux City,3-Third JD,Denial of Critical Care (Neglect),3,"(42.3868747, -95.5134962)",1789,230,39,746
2010,19097,Jackson,3-Eastern,7-Seventh JD,Sexual Abuse,4,"(42.1717426, -90.5742294)",1790,80,7,869
2010,19077,Guthrie,1-Western,5-FifthJD,Physical Abuse,3,"(41.6837548, -94.501055)",1784,336,28,310
2005,19097,Jackson,3-Dubuque,7-Seventh JD,Sexual Abuse,8,"(42.1717426, -90.5742294)",1790,80,7,869
2008,19009,Audubon,5-Council Bluffs,4-FourthJD,Sexual Abuse,2,"(41.6845893, -94.9058222)",1366,259,44,498
2011,19025,Calhoun,2-Northern,2-Second JD,Sexual Abuse,3,"(42.3851848, -94.6404136)",1371,326,27,121
2010,19131,Mitchell,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),7,"(43.3564124, -92.7890315)",291,176,14,415
2006,19105,Jones,7-Cedar Rapids,6-SixthJD,Sexual Abuse,3,"(42.1212397, -91.1314352)",286,74,7,333
2008,19131,Mitchell,2-Waterloo,2-Second JD,Physical Abuse,5,"(43.3564124, -92.7890315)",291,176,14,415
2006,19175,Union,6-Des Moines,5-FifthJD,Physical Abuse,15,"(41.0277304, -94.2423792)",300,502,52,702
2008,19017,Bremer,2-Waterloo,2-Second JD,Denial of Critical Care (Neglect),73,"(42.7745873, -92.3180548)",177,91,8,6
2008,19055,Delaware,3-Dubuque,1-First JD,Denial of Critical Care (Neglect),50,"(42.471211, -91.3673502)",276,72,7,764
2011,19183,Washington,4-Cedar Rapids,8-Eigth JD,Exposure to Manufacturing of Meth,6,"(41.335591, -91.7178676)",302,140,13,614
2011,19145,Page,1-Western,4-FourthJD,Sexual Abuse,4,"(40.7391444, -95.1501747)",1837,463,46,598
2009,19039,Clarke,6-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),5,"(41.0290323, -93.7851579)",182,349,29,133
2006,19027,Carroll,5-Council Bluffs,2-Second JD,Physical Abuse,9,"(42.0362382, -94.8605593)",179,335,28,523
2008,19021,Buena Vista,1-Sioux City,3-Third JD,Exposure to Manufacturing of Meth,2,"(42.7354936, -95.151149)",178,323,27,15
2005,19103,Johnson,7-Cedar Rapids,6-SixthJD,Sexual Abuse,9,"(41.6715511, -91.5880849)",1792,287,22,268
2005,19193,Woodbury,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),129,"(42.3897169, -96.0447673)",1891,222,38,622
2012,19143,Osceola,1-Western,3-Third JD,Physical Abuse,1,"(43.3785704, -95.6236852)",1836,421,37,597
2011,19033,Cerro Gordo,2-Northern,2-Second JD,Presence of Illegal Drugs in Child's System (PID),31,"(43.0815577, -93.2608184)",1373,207,16,647
2005,19033,Cerro Gordo,2-Waterloo,2-Second JD,Presence of Illegal Drugs in Child's System (PID),42,"(43.0815577, -93.2608184)",1373,207,16,647
2011,19189,Winnebago,2-Northern,2-Second JD,Denial of Critical Care (Neglect),66,"(43.3775678, -93.7341955)",1889,205,16,616
2008,19183,Washington,7-Cedar Rapids,8-Eigth JD,Physical Abuse,8,"(41.335591, -91.7178676)",302,140,13,614
2005,19057,Des Moines,8-Davenport,8-Eigth JD,Mental Injury,1,"(40.9231829, -91.1814707)",1778,115,10,411
2009,19057,Des Moines,8-Davenport,8-Eigth JD,Exposure to Manufacturing of Meth,8,"(40.9231829, -91.1814707)",1778,115,10,411
2005,19019,Buchanan,3-Dubuque,1-First JD,Presence of Illegal Drugs in Child's System (PID),16,"(42.4707777, -91.8378392)",1369,95,8,270
2007,19127,Marshall,4-Ames,2-Second JD,Sexual Abuse,4,"(42.0358499, -92.9987706)",1831,277,21,89
2007,19015,Boone,6-Des Moines,2-Second JD,Physical Abuse,10,"(42.0365493, -93.931671)",1368,313,25,859
2008,19193,Woodbury,1-Sioux City,3-Third JD,Physical Abuse,92,"(42.3897169, -96.0447673)",1891,222,38,622
2007,19063,Emmet,1-Sioux City,3-Third JD,Sexual Abuse,2,"(43.3780225, -94.6784803)",277,298,23,659
2009,19179,Wapello,7-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),533,"(41.0305845, -92.4094499)",301,363,30,799
2009,19045,Clinton,3-Dubuque,7-Seventh JD,Sexual Abuse,20,"(41.8980358, -90.5319724)",1745,103,9,841
2012,19167,Sioux,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),1,"(43.0826174, -96.1778827)",1882,199,33,927
2005,19133,Monona,5-Council Bluffs,3-Third JD,Cohabitation w/ a Registered Sex Offender,4,"(42.0516663, -95.9599235)",1833,430,37,555
2007,19189,Winnebago,2-Waterloo,2-Second JD,Presence of Illegal Drugs in Child's System (PID),1,"(43.3775678, -93.7341955)",1889,205,16,616
2006,19129,Mills,5-Council Bluffs,4-FourthJD,Sexual Abuse,12,"(41.0334523, -95.6213267)",1832,442,43,816
2005,19187,Webster,4-Ames,2-Second JD,Sexual Abuse,17,"(42.4279662, -94.1817881)",1888,312,25,705
2008,19189,Winnebago,2-Waterloo,2-Second JD,Sexual Abuse,5,"(43.3775678, -93.7341955)",1889,205,16,616
2012,19027,Carroll,1-Western,2-Second JD,Sexual Abuse,10,"(42.0362382, -94.8605593)",179,335,28,523
2004,19099,Jasper,4-Ames,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),4,"(41.6860394, -93.053765)",1791,132,11,903
2006,19093,Ida,1-Sioux City,3-Third JD,Exposure to Manufacturing of Meth,1,"(42.3868747, -95.5134962)",1789,230,39,746
2012,19077,Guthrie,1-Western,5-FifthJD,Denial of Critical Care (Neglect),38,"(41.6837548, -94.501055)",1784,336,28,310
2010,19039,Clarke,5-Des Moines,5-FifthJD,Exposure to Manufacturing of Meth,4,"(41.0290323, -93.7851579)",182,349,29,133
2010,19147,Palo Alto,1-Western,3-Third JD,Sexual Abuse,2,"(43.0820643, -94.6781371)",294,304,23,348
2007,19033,Cerro Gordo,2-Waterloo,2-Second JD,Presence of Illegal Drugs in Child's System (PID),26,"(43.0815577, -93.2608184)",1373,207,16,647
2009,19123,Mahaska,7-Cedar Rapids,8-Eigth JD,Exposure to Manufacturing of Meth,2,"(41.3352035, -92.6409094)",290,133,11,914
2004,19047,Crawford,5-Council Bluffs,3-Third JD,Exposure to Manufacturing of Meth,3,"(42.0372125, -95.3819678)",275,241,41,536
2008,19181,Warren,6-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),182,"(41.3343735, -93.5613594)",1886,353,29,800
2006,19117,Lucas,6-Des Moines,5-FifthJD,Sexual Abuse,4,"(41.0293738, -93.3277207)",288,354,29,446
2011,19103,Johnson,4-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),357,"(41.6715511, -91.5880849)",1792,287,22,268
2013,19001,Adair,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),1,"(41.3307464, -94.4709413)",174,469,47,474
2008,19147,Palo Alto,1-Sioux City,3-Third JD,Sexual Abuse,1,"(43.0820643, -94.6781371)",294,304,23,348
2011,19093,Ida,1-Western,3-Third JD,Denial of Critical Care (Neglect),33,"(42.3868747, -95.5134962)",1789,230,39,746
2006,19043,Clayton,3-Dubuque,1-First JD,Cohabitation w/ a Registered Sex Offender,4,"(42.8447493, -91.3414328)",274,53,6,138
2007,19007,Appanoose,7-Cedar Rapids,8-Eigth JD,Physical Abuse,7,"(40.7431635, -92.8686104)",175,534,54,210
2009,19037,Chickasaw,2-Waterloo,1-First JD,Sexual Abuse,2,"(43.0600414, -92.3176637)",1374,88,8,131
2010,19115,Louisa,3-Eastern,8-Eigth JD,Physical Abuse,9,"(41.2185073, -91.2596184)",1828,149,22,587
2009,19055,Delaware,3-Dubuque,1-First JD,Denial of Critical Care (Neglect),68,"(42.471211, -91.3673502)",276,72,7,764
2007,19093,Ida,1-Sioux City,3-Third JD,Denial of Critical Care (Neglect),25,"(42.3868747, -95.5134962)",1789,230,39,746
2006,19161,Sac,5-Council Bluffs,2-Second JD,Physical Abuse,4,"(42.3862604, -95.1053946)",1880,324,27,97
2004,19163,Scott,8-Davenport,7-Seventh JD,Mental Injury,2,"(41.6370978, -90.6232428)",1881,100,9,99
2010,19173,Taylor,1-Western,5-FifthJD,Denial of Critical Care (Neglect),14,"(40.7374324, -94.6964148)",1884,486,50,701
2005,19169,Story,4-Ames,2-Second JD,Cohabitation w/ a Registered Sex Offender,5,"(42.0362415, -93.4650448)",299,126,11,230
2009,19001,Adair,6-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),32,"(41.3307464, -94.4709413)",174,469,47,474
2007,19035,Cherokee,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),4,"(42.7356226, -95.6238055)",181,429,37,286
2009,19191,Winneshiek,3-Dubuque,1-First JD,Physical Abuse,4,"(43.2906746, -91.8437074)",1890,41,4,855
2008,19033,Cerro Gordo,2-Waterloo,2-Second JD,Exposure to Manufacturing of Meth,4,"(43.0815577, -93.2608184)",1373,207,16,647
2008,19127,Marshall,4-Ames,2-Second JD,Sexual Abuse,6,"(42.0358499, -92.9987706)",1831,277,21,89
2009,19197,Wright,4-Ames,2-Second JD,Sexual Abuse,5,"(42.7331189, -93.7351465)",304,320,26,626
2012,19167,Sioux,1-Western,3-Third JD,Sexual Abuse,4,"(43.0826174, -96.1778827)",1882,199,33,927
2010,19053,Decatur,5-Des Moines,5-FifthJD,Sexual Abuse,5,"(40.7376827, -93.7862815)",1777,508,52,763
2007,19169,Story,4-Ames,2-Second JD,Denial of Critical Care (Neglect),265,"(42.0362415, -93.4650448)",299,126,11,230
2010,19061,Dubuque,3-Eastern,1-First JD,Denial of Critical Care (Neglect),465,"(42.468832, -90.8824564)",1780,49,5,868
2008,19003,Adams,6-Des Moines,5-FifthJD,Sexual Abuse,1,"(41.0289839, -94.6991849)",1364,475,48,1
2005,19137,Montgomery,5-Council Bluffs,4-FourthJD,Cohabitation w/ a Registered Sex Offender,3,"(41.03014, -95.1563758)",1834,462,46,141
2010,19111,Lee,3-Eastern,8-Eigth JD,Physical Abuse,31,"(40.6419764, -91.479264)",1827,119,10,110
2006,19083,Hardin,4-Ames,2-Second JD,Sexual Abuse,5,"(42.3838803, -93.2404025)",1786,273,20,424
2012,19049,Dallas,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),133,"(41.6848862, -94.0397374)",1746,331,27,156
2010,19165,Shelby,1-Western,4-FourthJD,Denial of Critical Care (Neglect),31,"(41.6850926, -95.3102113)",298,254,43,229
2008,19095,Iowa,7-Cedar Rapids,6-SixthJD,Physical Abuse,10,"(41.6863229, -92.065524)",284,23,22,178
2012,19109,Kossuth,1-Western,3-Third JD,Sexual Abuse,2,"(43.20413, -94.2067199)",1794,163,24,335
2012,19015,Boone,5-Des Moines,2-Second JD,Denial of Critical Care (Neglect),119,"(42.0365493, -93.931671)",1368,313,25,859
2011,19153,Polk,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),134,"(41.6855048, -93.5735335)",1878,342,29,503
2006,19155,Pottawattamie,5-Council Bluffs,4-FourthJD,Cohabitation w/ a Registered Sex Offender,4,"(41.3366123, -95.5423935)",1879,442,43,604
