FIPS,Primary County Coordinates,County,City,Year,Estimate,FIPS.County.Code
1955110,"(41.4839221, -91.1127562)",Muscatine,Muscatine,July 01 2014,23903,19551
1956685,"(41.4839221, -91.1127562)",Muscatine,Nichols,July 01 2014,368,19566
1975450,"(41.4839221, -91.1127562)",Muscatine,Stockton,July 01 2014,194,19754
1981705,"(41.4839221, -91.1127562)",Muscatine,Walcott (pt.),July 01 2014,0,19817
1984315,"(41.4839221, -91.1127562)",Muscatine,West Liberty,July 01 2014,3742,19843
1986070,"(41.4839221, -91.1127562)",Muscatine,Wilton (pt.),July 01 2014,2785,19860
1999990,"(41.4839221, -91.1127562)",Muscatine,Balance of Muscatine County,July 01 2014,10190,19999
1902530,"(41.4839221, -95.6248784)",O'Brien,Archer,July 01 2014,128,19025
1910090,"(43.0837527, -95.6248784)",O'Brien,Calumet,July 01 2014,167,19100
1934725,"(43.0837527, -95.6248784)",O'Brien,Hartley,July 01 2014,1627,19347
1961905,"(43.0837527, -95.6248784)",O'Brien,Paullina,July 01 2014,1020,19619
1964650,"(43.0837527, -95.6248784)",O'Brien,Primghar,July 01 2014,883,19646
1970410,"(43.0837527, -95.6248784)",O'Brien,Sanborn,July 01 2014,1379,19704
1972390,"(43.0837527, -95.6248784)",O'Brien,Sheldon (pt.),July 01 2014,4919,19723
1976485,"(43.0837527, -95.6248784)",O'Brien,Sutherland,July 01 2014,624,19764
1999990,"(43.0837527, -95.6248784)",O'Brien,Balance of O'Brien County,July 01 2014,3289,19999
1903295,"(43.0837527, -95.6236852)",Osceola,Ashton,July 01 2014,439,19032
1934635,"(43.3785704, -95.6236852)",Osceola,Harris,July 01 2014,163,19346
1951060,"(43.3785704, -95.6236852)",Osceola,Melvin,July 01 2014,206,19510
1958530,"(43.3785704, -95.6236852)",Osceola,Ocheyedan,July 01 2014,475,19585
1972975,"(43.3785704, -95.6236852)",Osceola,Sibley,July 01 2014,2699,19729
1999990,"(43.3785704, -95.6236852)",Osceola,Balance of Osceola County,July 01 2014,2245,19999
1906895,"(43.3785704, -95.1501747)",Page,Blanchard,July 01 2014,37,19068
1907930,"(40.7391444, -95.1501747)",Page,Braddyville,July 01 2014,155,19079
1913575,"(40.7391444, -95.1501747)",Page,Clarinda,July 01 2014,5404,19135
1914970,"(40.7391444, -95.1501747)",Page,Coin,July 01 2014,184,19149
1915105,"(40.7391444, -95.1501747)",Page,College Springs,July 01 2014,209,19151
1925815,"(40.7391444, -95.1501747)",Page,Essex,July 01 2014,768,19258
1935760,"(40.7391444, -95.1501747)",Page,Hepburn,July 01 2014,22,19357
1957045,"(40.7391444, -95.1501747)",Page,Northboro,July 01 2014,56,19570
1971895,"(40.7391444, -95.1501747)",Page,Shambaugh,July 01 2014,186,19718
1972525,"(40.7391444, -95.1501747)",Page,Shenandoah (pt.),July 01 2014,5000,19725
1987420,"(40.7391444, -95.1501747)",Page,Yorktown,July 01 2014,82,19874
1999990,"(40.7391444, -95.1501747)",Page,Balance of Page County,July 01 2014,3360,19999
1904105,"(40.7391444, -94.6781371)",Palo Alto,Ayrshire,July 01 2014,137,19041
1917895,"(43.0820643, -94.6781371)",Palo Alto,Curlew,July 01 2014,56,19178
1917985,"(43.0820643, -94.6781371)",Palo Alto,Cylinder,July 01 2014,85,19179
1925590,"(43.0820643, -94.6781371)",Palo Alto,Emmetsburg,July 01 2014,3806,19255
1931800,"(43.0820643, -94.6781371)",Palo Alto,Graettinger,July 01 2014,812,19318
1948585,"(43.0820643, -94.6781371)",Palo Alto,Mallard,July 01 2014,265,19485
1968340,"(43.0820643, -94.6781371)",Palo Alto,Rodman,July 01 2014,44,19683
1969330,"(43.0820643, -94.6781371)",Palo Alto,Ruthven,July 01 2014,704,19693
1983550,"(43.0820643, -94.6781371)",Palo Alto,West Bend (pt.),July 01 2014,732,19835
1999990,"(43.0820643, -94.6781371)",Palo Alto,Balance of Palo Alto County,July 01 2014,2477,19999
1900775,"(43.0820643, -96.2140431)",Plymouth,Akron,July 01 2014,1462,19007
1908875,"(42.7378346, -96.2140431)",Plymouth,Brunsville,July 01 2014,153,19088
1916950,"(42.7378346, -96.2140431)",Plymouth,Craig,July 01 2014,89,19169
1936480,"(42.7378346, -96.2140431)",Plymouth,Hinton,July 01 2014,946,19364
1941385,"(42.7378346, -96.2140431)",Plymouth,Kingsley,July 01 2014,1401,19413
1944400,"(42.7378346, -96.2140431)",Plymouth,Le Mars,July 01 2014,9789,19444
1951375,"(42.7378346, -96.2140431)",Plymouth,Merrill,July 01 2014,737,19513
1960780,"(42.7378346, -96.2140431)",Plymouth,Oyens,July 01 2014,103,19607
1966405,"(42.7378346, -96.2140431)",Plymouth,Remsen,July 01 2014,1640,19664
1973335,"(42.7378346, -96.2140431)",Plymouth,Sioux City (pt.),July 01 2014,6,19733
1975945,"(42.7378346, -96.2140431)",Plymouth,Struble,July 01 2014,79,19759
1984090,"(42.7378346, -96.2140431)",Plymouth,Westfield,July 01 2014,131,19840
1999990,"(42.7378346, -96.2140431)",Plymouth,Balance of Plymouth County,July 01 2014,8361,19999
1928245,"(42.7378346, -94.6787466)",Pocahontas,Fonda,July 01 2014,616,19282
1930945,"(42.7341351, -94.6787466)",Pocahontas,Gilmore City (pt.),July 01 2014,222,19309
1935130,"(42.7341351, -94.6787466)",Pocahontas,Havelock,July 01 2014,133,19351
1943725,"(42.7341351, -94.6787466)",Pocahontas,Laurens,July 01 2014,1200,19437
1961050,"(42.7341351, -94.6787466)",Pocahontas,Palmer,July 01 2014,160,19610
1963840,"(42.7341351, -94.6787466)",Pocahontas,Plover,July 01 2014,75,19638
1963975,"(42.7341351, -94.6787466)",Pocahontas,Pocahontas,July 01 2014,1752,19639
1968520,"(42.7341351, -94.6787466)",Pocahontas,Rolfe,July 01 2014,568,19685
1980535,"(42.7341351, -94.6787466)",Pocahontas,Varina,July 01 2014,69,19805
1999990,"(42.7341351, -94.6787466)",Pocahontas,Balance of Pocahontas County,July 01 2014,2301,19999
1901180,"(42.7341351, -93.5735335)",Polk,Alleman,July 01 2014,447,19011
1901630,"(41.6855048, -93.5735335)",Polk,Altoona,July 01 2014,16508,19016
1902305,"(41.6855048, -93.5735335)",Polk,Ankeny,July 01 2014,53297,19023
1907390,"(41.6855048, -93.5735335)",Polk,Bondurant,July 01 2014,5095,19073
1910765,"(41.6855048, -93.5735335)",Polk,Carlisle (pt.),July 01 2014,95,19107
1914520,"(41.6855048, -93.5735335)",Polk,Clive (pt.),July 01 2014,11704,19145
1921000,"(41.6855048, -93.5735335)",Polk,Des Moines (pt.),July 01 2014,213671,19210
1924735,"(41.6855048, -93.5735335)",Polk,Elkhart,July 01 2014,739,19247
1932160,"(41.6855048, -93.5735335)",Polk,Granger (pt.),July 01 2014,240,19321
1933060,"(41.6855048, -93.5735335)",Polk,Grimes (pt.),July 01 2014,10179,19330
1939765,"(41.6855048, -93.5735335)",Polk,Johnston,July 01 2014,19487,19397
1952950,"(41.6855048, -93.5735335)",Polk,Mitchellville (pt.),July 01 2014,2311,19529
1957675,"(41.6855048, -93.5735335)",Polk,Norwalk (pt.),July 01 2014,0,19576
1963525,"(41.6855048, -93.5735335)",Polk,Pleasant Hill,July 01 2014,9388,19635
1964020,"(41.6855048, -93.5735335)",Polk,Polk City,July 01 2014,4179,19640
1969240,"(41.6855048, -93.5735335)",Polk,Runnells,July 01 2014,519,19692
1972345,"(41.6855048, -93.5735335)",Polk,Sheldahl (pt.),July 01 2014,136,19723
1979950,"(41.6855048, -93.5735335)",Polk,Urbandale (pt.),July 01 2014,33170,19799
1983910,"(41.6855048, -93.5735335)",Polk,West Des Moines (pt.),July 01 2014,45923,19839
1986250,"(41.6855048, -93.5735335)",Polk,Windsor Heights,July 01 2014,4992,19862
1999990,"(41.6855048, -93.5735335)",Polk,Balance of Polk County,July 01 2014,28213,19999
1903970,"(41.6855048, -95.5423935)",Pottawattamie,Avoca,July 01 2014,1503,19039
1911170,"(41.3366123, -95.5423935)",Pottawattamie,Carson,July 01 2014,809,19111
1911215,"(41.3366123, -95.5423935)",Pottawattamie,Carter Lake,July 01 2014,3776,19112
1916860,"(41.3366123, -95.5423935)",Pottawattamie,Council Bluffs,July 01 2014,62338,19168
1917175,"(41.3366123, -95.5423935)",Pottawattamie,Crescent,July 01 2014,607,19171
1934005,"(41.3366123, -95.5423935)",Pottawattamie,Hancock,July 01 2014,196,19340
1947865,"(41.3366123, -95.5423935)",Pottawattamie,McClelland,July 01 2014,152,19478
1947955,"(41.3366123, -95.5423935)",Pottawattamie,Macedonia,July 01 2014,241,19479
1952590,"(41.3366123, -95.5423935)",Pottawattamie,Minden,July 01 2014,590,19525
1955560,"(41.3366123, -95.5423935)",Pottawattamie,Neola,July 01 2014,855,19555
1958080,"(41.3366123, -95.5423935)",Pottawattamie,Oakland,July 01 2014,1507,19580
1972300,"(41.3366123, -95.5423935)",Pottawattamie,Shelby (pt.),July 01 2014,23,19723
1978825,"(41.3366123, -95.5423935)",Pottawattamie,Treynor,July 01 2014,939,19788
1979500,"(41.3366123, -95.5423935)",Pottawattamie,Underwood,July 01 2014,935,19795
1982065,"(41.3366123, -95.5423935)",Pottawattamie,Walnut,July 01 2014,780,19820
1999990,"(41.3366123, -95.5423935)",Pottawattamie,Balance of Pottawattamie County,July 01 2014,17948,19999
1904555,"(41.3366123, -92.5314684)",Poweshiek,Barnes City (pt.),July 01 2014,17,19045
1908695,"(41.6864422, -92.5314684)",Poweshiek,Brooklyn,July 01 2014,1440,19086
1919495,"(41.6864422, -92.5314684)",Poweshiek,Deep River,July 01 2014,274,19194
1933105,"(41.6864422, -92.5314684)",Poweshiek,Grinnell,July 01 2014,9048,19331
1933285,"(41.6864422, -92.5314684)",Poweshiek,Guernsey,July 01 2014,61,19332
1934770,"(41.6864422, -92.5314684)",Poweshiek,Hartwick,July 01 2014,84,19347
1948540,"(41.6864422, -92.5314684)",Poweshiek,Malcom,July 01 2014,280,19485
1953490,"(41.6864422, -92.5314684)",Poweshiek,Montezuma,July 01 2014,1426,19534
1971355,"(41.6864422, -92.5314684)",Poweshiek,Searsboro,July 01 2014,146,19713
1980805,"(41.6864422, -92.5314684)",Poweshiek,Victor (pt.),July 01 2014,112,19808
1999990,"(41.6864422, -92.5314684)",Poweshiek,Balance of Poweshiek County,July 01 2014,5683,19999
1905095,"(41.6864422, -94.2439719)",Ringgold,Beaconsfield,July 01 2014,15,19050
1905905,"(40.7352023, -94.2439719)",Ringgold,Benton,July 01 2014,41,19059
1913980,"(40.7352023, -94.2439719)",Ringgold,Clearfield (pt.),July 01 2014,6,19139
1919810,"(40.7352023, -94.2439719)",Ringgold,Delphos,July 01 2014,24,19198
1921270,"(40.7352023, -94.2439719)",Ringgold,Diagonal,July 01 2014,321,19212
1925005,"(40.7352023, -94.2439719)",Ringgold,Ellston,July 01 2014,41,19250
1940350,"(40.7352023, -94.2439719)",Ringgold,Kellerton,July 01 2014,303,19403
1948675,"(40.7352023, -94.2439719)",Ringgold,Maloy,July 01 2014,28,19486
1954480,"(40.7352023, -94.2439719)",Ringgold,Mount Ayr,July 01 2014,1647,19544
1966000,"(40.7352023, -94.2439719)",Ringgold,Redding,July 01 2014,79,19660
1971940,"(40.7352023, -94.2439719)",Ringgold,Shannon City (pt.),July 01 2014,5,19719
1978195,"(40.7352023, -94.2439719)",Ringgold,Tingley,July 01 2014,175,19781
1999990,"(40.7352023, -94.2439719)",Ringgold,Balance of Ringgold County,July 01 2014,2276,19999
1903610,"(40.7352023, -95.1053946)",Sac,Auburn,July 01 2014,314,19036
1923475,"(42.3862604, -95.1053946)",Sac,Early,July 01 2014,533,19234
1942690,"(42.3862604, -95.1053946)",Sac,Lake View,July 01 2014,1122,19426
1947730,"(42.3862604, -95.1053946)",Sac,Lytton (pt.),July 01 2014,262,19477
1955515,"(42.3862604, -95.1053946)",Sac,Nemaha,July 01 2014,83,19555
1958575,"(42.3862604, -95.1053946)",Sac,Odebolt,July 01 2014,977,19585
1969645,"(42.3862604, -95.1053946)",Sac,Sac City,July 01 2014,2151,19696
1971085,"(42.3862604, -95.1053946)",Sac,Schaller,July 01 2014,748,19710
1982020,"(42.3862604, -95.1053946)",Sac,Wall Lake,July 01 2014,796,19820
1999990,"(42.3862604, -95.1053946)",Sac,Balance of Sac County,July 01 2014,3062,19999
1906355,"(42.3862604, -90.6232428)",Scott,Bettendorf,July 01 2014,35019,19063
1907075,"(41.6370978, -90.6232428)",Scott,Blue Grass (pt.),July 01 2014,1587,19070
1909235,"(41.6370978, -90.6232428)",Scott,Buffalo,July 01 2014,1292,19092
1919000,"(41.6370978, -90.6232428)",Scott,Davenport,July 01 2014,102343,19190
1921540,"(41.6370978, -90.6232428)",Scott,Dixon,July 01 2014,249,19215
1921720,"(41.6370978, -90.6232428)",Scott,Donahue,July 01 2014,367,19217
1922980,"(41.6370978, -90.6232428)",Scott,Durant (pt.),July 01 2014,93,19229
1924600,"(41.6370978, -90.6232428)",Scott,Eldridge,July 01 2014,6146,19246
1944085,"(41.6370978, -90.6232428)",Scott,Le Claire,July 01 2014,3915,19440
1946425,"(41.6370978, -90.6232428)",Scott,Long Grove,July 01 2014,834,19464
1947820,"(41.6370978, -90.6232428)",Scott,McCausland,July 01 2014,310,19478
1950655,"(41.6370978, -90.6232428)",Scott,Maysville,July 01 2014,179,19506
1956280,"(41.6370978, -90.6232428)",Scott,New Liberty,July 01 2014,143,19562
1961365,"(41.6370978, -90.6232428)",Scott,Panorama Park,July 01 2014,136,19613
1964740,"(41.6370978, -90.6232428)",Scott,Princeton,July 01 2014,940,19647
1967350,"(41.6370978, -90.6232428)",Scott,Riverdale,July 01 2014,418,19673
1981705,"(41.6370978, -90.6232428)",Scott,Walcott (pt.),July 01 2014,1637,19817
1999990,"(41.6370978, -90.6232428)",Scott,Balance of Scott County,July 01 2014,15510,19999
1919585,"(41.6370978, -95.3102113)",Shelby,Defiance,July 01 2014,276,19195
1923385,"(41.6850926, -95.3102113)",Shelby,Earling,July 01 2014,423,19233
1924780,"(41.6850926, -95.3102113)",Shelby,Elk Horn,July 01 2014,641,19247
1934500,"(41.6850926, -95.3102113)",Shelby,Harlan,July 01 2014,4996,19345
1939000,"(41.6850926, -95.3102113)",Shelby,Irwin,July 01 2014,327,19390
1941520,"(41.6850926, -95.3102113)",Shelby,Kirkman,July 01 2014,62,19415
1961275,"(41.6850926, -95.3102113)",Shelby,Panama,July 01 2014,214,19612
1964200,"(41.6850926, -95.3102113)",Shelby,Portsmouth,July 01 2014,187,19642
1972300,"(41.6850926, -95.3102113)",Shelby,Shelby (pt.),July 01 2014,604,19723
1977430,"(41.6850926, -95.3102113)",Shelby,Tennant,July 01 2014,66,19774
1984540,"(41.6850926, -95.3102113)",Shelby,Westphalia,July 01 2014,123,19845
1999990,"(41.6850926, -95.3102113)",Shelby,Balance of Shelby County,July 01 2014,3954,19999
1901585,"(41.6850926, -96.1778827)",Sioux,Alton,July 01 2014,1261,19015
1907840,"(43.0826174, -96.1778827)",Sioux,Boyden,July 01 2014,704,19078
1912945,"(43.0826174, -96.1778827)",Sioux,Chatsworth,July 01 2014,81,19129
1932475,"(43.0826174, -96.1778827)",Sioux,Granville,July 01 2014,312,19324
1935265,"(43.0826174, -96.1778827)",Sioux,Hawarden,July 01 2014,2541,19352
1937290,"(43.0826174, -96.1778827)",Sioux,Hospers,July 01 2014,715,19372
1937515,"(43.0826174, -96.1778827)",Sioux,Hull,July 01 2014,2227,19375
1938820,"(43.0826174, -96.1778827)",Sioux,Ireton,July 01 2014,608,19388
1950385,"(43.0826174, -96.1778827)",Sioux,Matlock,July 01 2014,90,19503
1950430,"(43.0826174, -96.1778827)",Sioux,Maurice,July 01 2014,273,19504
1959475,"(43.0826174, -96.1778827)",Sioux,Orange City,July 01 2014,6106,19594
1968205,"(43.0826174, -96.1778827)",Sioux,Rock Valley,July 01 2014,3623,19682
1972390,"(43.0826174, -96.1778827)",Sioux,Sheldon (pt.),July 01 2014,171,19723
1973290,"(43.0826174, -96.1778827)",Sioux,Sioux Center,July 01 2014,7381,19732
1999990,"(43.0826174, -96.1778827)",Sioux,Balance of Sioux County,July 01 2014,8473,19999
1901855,"(43.0826174, -93.4650448)",Story,Ames,July 01 2014,64429,19018
1910225,"(42.0362415, -93.4650448)",Story,Cambridge,July 01 2014,826,19102
1915195,"(42.0362415, -93.4650448)",Story,Collins,July 01 2014,489,19151
1915240,"(42.0362415, -93.4650448)",Story,Colo,July 01 2014,865,19152
1930630,"(42.0362415, -93.4650448)",Story,Gilbert,July 01 2014,1104,19306
1937920,"(42.0362415, -93.4650448)",Story,Huxley,July 01 2014,3522,19379
1940395,"(42.0362415, -93.4650448)",Story,Kelley,July 01 2014,304,19403
1947775,"(42.0362415, -93.4650448)",Story,McCallsburg,July 01 2014,330,19477
1950520,"(42.0362415, -93.4650448)",Story,Maxwell,July 01 2014,915,19505
1955695,"(42.0362415, -93.4650448)",Story,Nevada,July 01 2014,6808,19556
1968475,"(42.0362415, -93.4650448)",Story,Roland,July 01 2014,1296,19684
1972345,"(42.0362415, -93.4650448)",Story,Sheldahl (pt.),July 01 2014,155,19723
1973515,"(42.0362415, -93.4650448)",Story,Slater,July 01 2014,1516,19735
1975675,"(42.0362415, -93.4650448)",Story,Story City,July 01 2014,3428,19756
1987555,"(42.0362415, -93.4650448)",Story,Zearing,July 01 2014,541,19875
1999990,"(42.0362415, -93.4650448)",Story,Balance of Story County,July 01 2014,8782,19999
1912990,"(42.0362415, -92.5325425)",Tama,Chelsea,July 01 2014,257,19129
1914655,"(42.0798117, -92.5325425)",Tama,Clutier,July 01 2014,210,19146
1923160,"(42.0798117, -92.5325425)",Tama,Dysart,July 01 2014,1357,19231
1924375,"(42.0798117, -92.5325425)",Tama,Elberon,July 01 2014,194,19243
1930045,"(42.0798117, -92.5325425)",Tama,Garwin,July 01 2014,511,19300
1931035,"(42.0798117, -92.5325425)",Tama,Gladbrook,July 01 2014,890,19310
1944220,"(42.0798117, -92.5325425)",Tama,Le Grand (pt.),July 01 2014,0,19442
1945255,"(42.0798117, -92.5325425)",Tama,Lincoln,July 01 2014,152,19452
1953670,"(42.0798117, -92.5325425)",Tama,Montour,July 01 2014,248,19536
1977115,"(42.0798117, -92.5325425)",Tama,Tama,July 01 2014,2808,19771
1978510,"(42.0798117, -92.5325425)",Tama,Toledo,July 01 2014,2211,19785
1978735,"(42.0798117, -92.5325425)",Tama,Traer,July 01 2014,1656,19787
1981120,"(42.0798117, -92.5325425)",Tama,Vining,July 01 2014,49,19811
1999990,"(42.0798117, -92.5325425)",Tama,Balance of Tama County,July 01 2014,6765,19999
1905365,"(42.0798117, -94.6964148)",Taylor,Bedford,July 01 2014,1405,19053
1906985,"(40.7374324, -94.6964148)",Taylor,Blockton,July 01 2014,188,19069
1913980,"(40.7374324, -94.6964148)",Taylor,Clearfield (pt.),July 01 2014,345,19139
1915960,"(40.7374324, -94.6964148)",Taylor,Conway,July 01 2014,40,19159
1932520,"(40.7374324, -94.6964148)",Taylor,Gravity,July 01 2014,183,19325
1944490,"(40.7374324, -94.6964148)",Taylor,Lenox (pt.),July 01 2014,1369,19444
1956370,"(40.7374324, -94.6964148)",Taylor,New Market,July 01 2014,405,19563
1972075,"(40.7374324, -94.6964148)",Taylor,Sharpsburg,July 01 2014,87,19720
1999990,"(40.7374324, -94.6964148)",Taylor,Balance of Taylor County,July 01 2014,2142,19999
1900595,"(40.7374324, -94.2423792)",Union,Afton,July 01 2014,841,19005
1902800,"(41.0277304, -94.2423792)",Union,Arispe,July 01 2014,100,19028
1917265,"(41.0277304, -94.2423792)",Union,Creston,July 01 2014,7922,19172
1917490,"(41.0277304, -94.2423792)",Union,Cromwell,July 01 2014,107,19174
1946515,"(41.0277304, -94.2423792)",Union,Lorimor,July 01 2014,359,19465
1971940,"(41.0277304, -94.2423792)",Union,Shannon City (pt.),July 01 2014,66,19719
1977565,"(41.0277304, -94.2423792)",Union,Thayer,July 01 2014,59,19775
1999990,"(41.0277304, -94.2423792)",Union,Balance of Union County,July 01 2014,3161,19999
1906625,"(41.0277304, -91.9499871)",Van Buren,Birmingham,July 01 2014,439,19066
1907345,"(40.7532294, -91.9499871)",Van Buren,Bonaparte,July 01 2014,423,19073
1910450,"(40.7532294, -91.9499871)",Van Buren,Cantril,July 01 2014,219,19104
1926895,"(40.7532294, -91.9499871)",Van Buren,Farmington,July 01 2014,652,19268
1940935,"(40.7532294, -91.9499871)",Van Buren,Keosauqua,July 01 2014,949,19409
1952500,"(40.7532294, -91.9499871)",Van Buren,Milton,July 01 2014,417,19525
1975405,"(40.7532294, -91.9499871)",Van Buren,Stockport,July 01 2014,292,19754
1999990,"(40.7532294, -91.9499871)",Van Buren,Balance of Van Buren County,July 01 2014,4001,19999
1900640,"(40.7532294, -92.4094499)",Wapello,Agency,July 01 2014,639,19006
1906850,"(41.0305845, -92.4094499)",Wapello,Blakesburg,July 01 2014,293,19068
1913215,"(41.0305845, -92.4094499)",Wapello,Chillicothe,July 01 2014,97,19132
1923970,"(41.0305845, -92.4094499)",Wapello,Eddyville (pt.),July 01 2014,797,19239
1924420,"(41.0305845, -92.4094499)",Wapello,Eldon,July 01 2014,919,19244
1941565,"(41.0305845, -92.4094499)",Wapello,Kirkville,July 01 2014,171,19415
1960465,"(41.0305845, -92.4094499)",Wapello,Ottumwa,July 01 2014,24766,19604
1999990,"(41.0305845, -92.4094499)",Wapello,Balance of Wapello County,July 01 2014,7700,19999
1900235,"(41.0305845, -93.5613594)",Warren,Ackworth,July 01 2014,104,19002
1906490,"(41.3343735, -93.5613594)",Warren,Bevington (pt.),July 01 2014,5,19064
1910765,"(41.3343735, -93.5613594)",Warren,Carlisle (pt.),July 01 2014,4007,19107
1917850,"(41.3343735, -93.5613594)",Warren,Cumming,July 01 2014,400,19178
